1,2026-08-03 08:56:47,0,0,32,0,na
2,2026-08-03 09:19:43,143,0,32,0,na
3,2026-08-03 09:22:24,0,0,32,0,na
4,2026-08-03 09:25:25,0,0,32,0,na
5,2026-08-03 09:27:56,0,0,32,0,na
6,2026-08-03 09:29:30,0,3,63,0,na
7,2026-08-03 09:31:37,0,4,64,0,na
8,2026-08-03 09:35:24,0,4,64,0,na
9,2026-08-03 09:39:07,0,9,117,0,na
10,2026-08-03 09:45:30,0,12,140,0,na
11,2026-08-03 09:51:46,0,13,154,1,pass
