1,2026-08-05 11:59:09,1,0,0,0,na
2,2026-08-05 11:59:12,1,0,0,0,na
3,2026-08-05 11:59:15,1,0,0,0,na
4,2026-08-05 11:59:19,1,0,0,0,na
5,2026-08-05 11:59:22,1,0,0,0,na
6,2026-08-05 11:59:25,1,0,0,0,na
7,2026-08-05 11:59:28,1,0,0,0,na
8,2026-08-05 11:59:31,1,0,0,0,na
9,2026-08-05 11:59:34,1,0,0,0,na
